track_id,name,popularity,duration_ms,artist_id,artist_name,num_artists,playlist_id,playlist_name
2c7huQpWR29bcXrrvLcG2j,We Need A Resolution (feat. Timbaland),64,242826,"['0urTpYCsixqZwgNTkPJOJ4', '5Y5TRrQiqgUO4S36tzjIRZ']","['Aaliyah', 'Timbaland']",2,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0ceeRNqbOzRiGE42KWSrRa,Into You (feat. Fabolous),61,294093,"['0le01dl1WllSHhjEXRl4in', '0YWxKQj2Go9CGHCp77UOyy']","['Tamia', 'Fabolous']",2,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
4iuNZTcvT9diFySSzVsnVS,When I See U,71,217346,7xAcVHPiirnUqfdqo0USb1,Fantasia,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2RqZFOLOnzVmHUX7ZMcaES,Let It Go,67,238333,"['1vfezMIyCr4XUdYRaKIKi3', '2wIVse2owClT7go1WT98tk', '5tth2a3v0sWwV1C7bApBdX']","['Keyshia Cole', 'Missy Elliott', ""Lil' Kim""]",3,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6nTcn8CybBcx0t7IaXEJ6O,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,60,251640,"['4iHNK0tOyZPYnBU7nGAgpQ', '3zTOe1BtyTkwNvYZOxXktX', '20qISvAhX20dpIbOOzGK3q', '4ybJiTIMVzeVOd00nI8Xxm', '04PvD1Anr3LC341vrIWXsf']","['Mariah Carey', 'Joe', 'Nas', 'Clue', 'Supa Engineer ""Duro""']",5,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,75,256733,20s0P9QLxGqKuCsGwFsp7w,Mario,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6zMUIb4uce1CzpbjR3vMdN,Foolish,72,227386,5rkVyNGXEgeUqKkB5ccK83,Ashanti,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
1zpu1PZ8ecmcX525Z3X8cl,Yo (Excuse Me Miss),0,229040,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5Y77SQxEr1eiofPeUTPHxM,You,71,273133,"['1Xfmvd48oOhEWkscWyEbh9', '55Aa2cqylxrFIXC767Z865']","['Lloyd', 'Lil Wayne']",2,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2x5D8ht7dQigcmpeH8PwMS,Career Reflections featuring Brandy,17,47722,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3LmvfNUQtglbTrydsdIqFU,We Belong Together,71,201400,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",64,301133,6vWDO969PvNqNYHIOW5v0m,Beyoncé,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0W4NhJhcqKCqEP2GIpDCDq,Love,75,255333,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,5,246333,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
0Uyh92tLyb9JawG8lmWCzJ,Differences,67,265533,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
174rZBKJAqD10VBnOjlQQ3,How Do I Breathe,69,216893,20s0P9QLxGqKuCsGwFsp7w,Mario,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3CgksqmyMvWLo5g7WOnZVf,R&B Fashion & Style featuring Brandy,15,40234,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3s2MyU2YCwNNwcSokt0jXD,Girl,63,224146,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),6,227960,"['3aQeKQSyrW4qWr35idm0cy', '23LbwefIODbyGdRbAz3urj']","['T-Pain', 'Yung Joc']",2,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6CUTYJQKcDwcQ63EulINUo,Officially Missing You,58,242466,0le01dl1WllSHhjEXRl4in,Tamia,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
4VKnkoNNM6yTb4cXXX3wqD,Shake It Off,62,232840,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,72,266893,23zg3TcAtWQy7J6upgbUnj,Usher,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6BIcjFZIVDZxNAcofRFPx4,So Gone,66,242773,6nzxy2wXs6tLgzEtqOkEi2,Monica,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
02QQXgeAghpU4smdM7l7We,Spotlight,62,250106,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,69,261933,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,1,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
