,track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
0,2c7huQpWR29bcXrrvLcG2j,We Need A Resolution (feat. Timbaland),0urTpYCsixqZwgNTkPJOJ4,Aaliyah,0cNaDPtbHC1PMJMRTY2GFc,242826,2001-07-07,64,0.728,0.512,11,-9.199,0,0.29,0.3,0.0,0.113,0.8240000000000001,147.17,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
1,0ceeRNqbOzRiGE42KWSrRa,Into You (feat. Fabolous),0le01dl1WllSHhjEXRl4in,Tamia,43QuYbSfbTjcsghwJyUnyP,294093,2004-04-05,61,0.677,0.531,7,-7.683,0,0.0327,0.21899999999999997,0.0,0.17300000000000001,0.57,91.104,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
2,4iuNZTcvT9diFySSzVsnVS,When I See U,7xAcVHPiirnUqfdqo0USb1,Fantasia,42DybH3gl3WcfXAQySOEiX,217346,2006-12-09,71,0.569,0.596,8,-6.486000000000001,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
3,4iuNZTcvT9diFySSzVsnVS,When I See U,7xAcVHPiirnUqfdqo0USb1,Fantasia,42DybH3gl3WcfXAQySOEiX,217346,2006-12-09,71,0.569,0.596,8,-6.486000000000001,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
4,2RqZFOLOnzVmHUX7ZMcaES,Let It Go,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,7mdy09EO4q6F9VWBtXDDjK,238333,2007-01-01,67,0.8059999999999999,0.721,10,-5.167000000000001,0,0.215,0.19699999999999998,0.0,0.209,0.7809999999999999,94.96700000000001,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
5,6nTcn8CybBcx0t7IaXEJ6O,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,6zuCJaxmHKNKN5hMDF556U,251640,2000-04-18,60,0.608,0.76,4,-5.851,0,0.242,0.0129,0.0,0.332,0.366,168.21099999999998,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
6,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,2004-09-21,75,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
7,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,2004-09-21,75,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,37i9dQZF1DXch2nNxu927l,Suprême R&B
8,3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,7EXstuWka51pNFzEAidEol,256733,2004-09-21,75,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514,37i9dQZF1DWWWvWJNPeyJE,Sexy R&B
9,6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,2002-01-01,72,0.665,0.695,0,-5.763,1,0.0532,0.34700000000000003,0.0,0.106,0.7070000000000001,90.119,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
10,6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,2002-01-01,72,0.665,0.695,0,-5.763,1,0.0532,0.34700000000000003,0.0,0.106,0.7070000000000001,90.119,37i9dQZF1DXch2nNxu927l,Suprême R&B
11,6zMUIb4uce1CzpbjR3vMdN,Foolish,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,227386,2002-01-01,72,0.665,0.695,0,-5.763,1,0.0532,0.34700000000000003,0.0,0.106,0.7070000000000001,90.119,37i9dQZF1DX04mASjTsvf0,R&B Classics
12,1zpu1PZ8ecmcX525Z3X8cl,Yo (Excuse Me Miss),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,2gRm1k9fVkhTfZDHvBI2sR,229040,2005-11-29,0,0.605,0.633,1,-5.899,0,0.251,0.11900000000000001,0.0,0.225,0.5920000000000001,87.26,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
13,5Y77SQxEr1eiofPeUTPHxM,You,1Xfmvd48oOhEWkscWyEbh9,Lloyd,6Lq7nLkIq7C0zVJp0OGSGO,273133,2007-01-01,71,0.41200000000000003,0.8759999999999999,5,-6.007999999999999,0,0.47,0.102,0.0,0.297,0.703,130.159,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
14,2x5D8ht7dQigcmpeH8PwMS,Career Reflections featuring Brandy,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2YKhx9KrL0obmMTb1W4AdF,47722,2021-10-13,17,0.6859999999999999,0.222,11,-21.88,1,0.953,0.6990000000000001,0.0,0.406,0.882,53.67100000000001,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
15,3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,201400,2005-01-01,71,0.8370000000000001,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
16,3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,201400,2005-01-01,71,0.8370000000000001,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
17,6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",6vWDO969PvNqNYHIOW5v0m,Beyoncé,6oxVabMIqCMJRYN1GqR3Vf,301133,2003-06-24,64,0.75,0.45799999999999996,1,-9.092,1,0.0803,0.226,3.2500000000000004e-05,0.13699999999999998,0.536,83.61,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
18,0W4NhJhcqKCqEP2GIpDCDq,Love,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,4zEAsP0RIfbGARdtsgAaUV,255333,2005-01-01,75,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
19,2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5cnNuunPepqlcT0VoFdLOh,246333,2005-01-01,5,0.7240000000000001,0.705,2,-5.859,0,0.11199999999999999,0.067,0.0,0.262,0.662,146.589,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
20,2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5cnNuunPepqlcT0VoFdLOh,246333,2005-01-01,5,0.7240000000000001,0.705,2,-5.859,0,0.11199999999999999,0.067,0.0,0.262,0.662,146.589,37i9dQZF1DXch2nNxu927l,Suprême R&B
21,0Uyh92tLyb9JawG8lmWCzJ,Differences,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,5IZeegMeRHlyKE6LKrVuYt,265533,2001-04-03,67,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876000000000005,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
22,174rZBKJAqD10VBnOjlQQ3,How Do I Breathe,20s0P9QLxGqKuCsGwFsp7w,Mario,23heJEeNSmPytB3UpSJ3iD,216893,2007-12-11,69,0.684,0.455,5,-8.216000000000001,1,0.0307,0.215,1.08e-06,0.263,0.48700000000000004,97.956,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
23,3CgksqmyMvWLo5g7WOnZVf,R&B Fashion & Style featuring Brandy,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2YKhx9KrL0obmMTb1W4AdF,40234,2021-10-13,15,0.718,0.294,11,-20.631999999999998,0,0.9620000000000001,0.568,0.0,0.584,0.9009999999999999,115.236,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
24,3s2MyU2YCwNNwcSokt0jXD,Girl,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,0b6ivSFfDs38MG7aLn9rvO,224146,2004-11-16,63,0.5670000000000001,0.747,6,-6.019,0,0.105,0.31,0.0,0.04,0.556,89.036,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
25,2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),3aQeKQSyrW4qWr35idm0cy,T-Pain,44Z1ZEmOyois0QoAgfUxrD,227960,2007-06-05,6,0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
26,6CUTYJQKcDwcQ63EulINUo,Officially Missing You,0le01dl1WllSHhjEXRl4in,Tamia,43QuYbSfbTjcsghwJyUnyP,242466,2004-04-05,58,0.47600000000000003,0.40700000000000003,4,-9.238999999999999,0,0.0368,0.247,0.0,0.14400000000000002,0.226,178.25799999999998,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
27,4VKnkoNNM6yTb4cXXX3wqD,Shake It Off,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,232840,2005-01-01,62,0.777,0.493,2,-6.516,1,0.126,0.18100000000000002,0.0,0.10800000000000001,0.82,134.086,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
28,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,23zg3TcAtWQy7J6upgbUnj,Usher,6k16WXh4rKyusIoN00rmpi,266893,2001-08-07,72,0.657,0.629,6,-4.938,1,0.0782,0.19399999999999998,0.0,0.254,0.726,93.985,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
29,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,23zg3TcAtWQy7J6upgbUnj,Usher,6k16WXh4rKyusIoN00rmpi,266893,2001-08-07,72,0.657,0.629,6,-4.938,1,0.0782,0.19399999999999998,0.0,0.254,0.726,93.985,37i9dQZF1DXch2nNxu927l,Suprême R&B
30,6BIcjFZIVDZxNAcofRFPx4,So Gone,6nzxy2wXs6tLgzEtqOkEi2,Monica,4lSQkGgFffaUOd22Yrc25v,242773,2003,66,0.618,0.552,8,-6.8629999999999995,1,0.0981,0.17600000000000002,0.0,0.252,0.586,81.975,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
31,6BIcjFZIVDZxNAcofRFPx4,So Gone,6nzxy2wXs6tLgzEtqOkEi2,Monica,4lSQkGgFffaUOd22Yrc25v,242773,2003,66,0.618,0.552,8,-6.8629999999999995,1,0.0981,0.17600000000000002,0.0,0.252,0.586,81.975,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
32,02QQXgeAghpU4smdM7l7We,Spotlight,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,6RCEPR3vf58GQTK2sT1cQP,250106,2008-09-30,62,0.7070000000000001,0.7240000000000001,11,-3.887,0,0.051,0.0448,0.0,0.07200000000000001,0.659,108.984,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
33,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.7390000000000001,0.9470000000000001,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.7659999999999999,88.009,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
34,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.7390000000000001,0.9470000000000001,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.7659999999999999,88.009,37i9dQZF1DXch2nNxu927l,Suprême R&B
35,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,0UZsKcXzOehMvFWTiBlwMi,261933,2000,69,0.7390000000000001,0.9470000000000001,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.7659999999999999,88.009,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
36,39YovPslPCXbFYhlYjsZ2Y,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),15Dh5PvHQj909E0RgAe0aN,Nivea,6tXzTKfHd9fR1OPsvstxVt,213226,2002-12-10,60,0.879,0.73,11,-4.369,0,0.16399999999999998,0.114,0.0,0.24100000000000002,0.885,99.925,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
37,3SfZpKjMwvUQKGCty1dJ0T,"Slow Down - 12"" Version",4HgF4KnohByNElYid7iCNb,Bobby V.,5D7khI4iB1RseZNgoBQPLi,258666,2005-01-01,0,0.563,0.746,11,-4.832,0,0.10099999999999999,0.17,5.58e-06,0.33799999999999997,0.598,186.118,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
38,1vwUsp52io0AGQ5yv470IC,Take You Down,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,6p5pW2WwgVECsOhrXPAyhI,245933,2007-11-06,65,0.387,0.64,11,-5.817,0,0.081,0.107,0.0,0.319,0.617,59.989,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
39,0JKjqJLo145b1mqA6MnhIl,Do You,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,228266,2007-01-01,58,0.588,0.614,5,-5.857,0,0.0726,0.31,0.0,0.321,0.59,121.29899999999999,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
40,6CbcdeTQKj0qTaZTt0xkdk,Happy,5rkVyNGXEgeUqKkB5ccK83,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,262226,2002-01-01,63,0.727,0.515,2,-6.553,0,0.0289,0.24100000000000002,3.74e-06,0.124,0.695,89.488,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
41,0JEqGkvUiMTQmFY6sgL9kg,No One,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,0neqylYFL6s6Ikdf3UFmUo,253813,2007-11-09,0,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
42,5rPzPAaOUceS8HiAculegz,Bad Girl,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,261800,2004-03-23,63,0.777,0.8290000000000001,6,-6.905,0,0.268,0.245,0.0,0.207,0.835,87.99799999999999,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
43,56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,2V99Z0aZgSK6XTbh19UYTU,266306,2008-09-23,64,0.6829999999999999,0.664,5,-4.2330000000000005,0,0.0332,0.5379999999999999,0.0,0.0671,0.866,106.991,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
44,3sfydNh0QQAdnIAtDVG16H,Like This (feat. Eve),3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,2aBdyOINaz4J1aap1eoLPW,215853,2007-06-22,59,0.6759999999999999,0.73,1,-5.962999999999999,1,0.267,0.00193,0.0,0.0627,0.489,178.11700000000002,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
45,3sfydNh0QQAdnIAtDVG16H,Like This (feat. Eve),3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,2aBdyOINaz4J1aap1eoLPW,215853,2007-06-22,59,0.6759999999999999,0.73,1,-5.962999999999999,1,0.267,0.00193,0.0,0.0627,0.489,178.11700000000002,37i9dQZF1DWTUHzPOW6Jl7,Energy Booster: R&B
46,3VEZvzr84WVnoorZ4tlBSw,He Can't Love U,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,4tIkdOt2ohTHJ1VptEwNu3,244053,2000-01-18,57,0.721,0.836,8,-3.972,0,0.20600000000000002,0.11199999999999999,0.0,0.235,0.508,126.279,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
47,5tFDgH6do20IXdSoNBAmXK,I Should Have Cheated,1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,4zEAsP0RIfbGARdtsgAaUV,327693,2005-01-01,60,0.436,0.5329999999999999,2,-4.266,0,0.0472,0.265,0.0,0.332,0.366,130.768,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
48,0IvTGWbNnCiUi9IOF7ye3F,I Like It,4p07QU02SrLsaORo25h2Lg,Sammie,5q8AaOLpjlUQTn9KaQnI0f,251040,2000-01-01,57,0.826,0.6559999999999999,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
49,3QE7ObGjkt1kYnhLvZPRUy,Go On Girl,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,261426,2007-01-01,64,0.637,0.521,4,-6.959,1,0.109,0.155,0.0,0.0945,0.562,83.896,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
50,5cU50IAoAFF7qFWOtdbEjr,I Need a Girl,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,44jrX3SThj7pFjOzUTLm85,214480,2009-08-31,56,0.602,0.785,7,-6.129,1,0.0578,0.245,0.0,0.19,0.565,84.038,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
51,0Ri0LzOMJmqi9HGZE5cRYV,Need U Bad,7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,2V99Z0aZgSK6XTbh19UYTU,257426,2008-09-23,58,0.529,0.659,7,-5.318,1,0.0629,0.0232,0.0,0.114,0.36,138.196,37i9dQZF1DWYmmr74INQlb,I Love My '00s R&B
52,0AVpYUg9VAvkOqlqfCyn30,Hot Like Fire (Timbaland's Groove Mix) (feat. Missy Elliott & Timbaland) - Bonus,0urTpYCsixqZwgNTkPJOJ4,Aaliyah,79EIRdmpPSIWfRlxaZdJbG,275250,1996-08-27,61,0.75,0.6409999999999999,0,-5.165,1,0.132,0.177,0.0171,0.127,0.8490000000000001,82.541,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
53,6a5jHgwqYMk9wlYJYfs3c9,Can We Talk,5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,3hwPsvBmnFXv5qFueDDUjN,284586,2001,65,0.6579999999999999,0.711,2,-7.4239999999999995,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
54,5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",05oH07COxkXKIMt6mIPRee,Brandy,3Wp3pDoipERYHTH020cbQk,256666,2005-04-05,0,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
55,5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",05oH07COxkXKIMt6mIPRee,Brandy,3Wp3pDoipERYHTH020cbQk,256666,2005-04-05,0,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,37i9dQZF1DX1wNY9tfWQsS,Women of R&B
56,2lp8xjq0WTm3HZKHuDEweg,Tell Me,7opRqRgF9lvnVraBFCMvIj,Groove Theory,0VVegiriO1eyyfOKrLmxtc,236066,1995-07-25,65,0.8,0.36200000000000004,6,-10.849,0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,37i9dQZF1DX6VDO8a6cQME,I Love My '90s R&B
